M=SL_NWP_Log
V=2026/06/16-16:38:02
526 SL_LOG_SIGNAL_LOST_DID  common: Signal lost: %d
6801 WLAN_SUPP_WPA_NO_KEK_AVAIL  
6802 WLAN_SUPP_WPA_NOT_FILS_AKM  
6803 WLAN_SUPP_WPA_ASSOC_ALREADY_DONE_FILS_AUTH  
6804 WLAN_SUPP_WPA_FAIL_PARSE_DEC_ELEMENTS  
6805 WLAN_SUPP_WPA_NO_FILS_SESSION_ELEMENT_2  
6806 WLAN_SUPP_WPA_FILS_SESSION_MISMATCH  
6807 WLAN_SUPP_WPA_NO_RSNE_RE_ASSOC_RSP  
6808 WLAN_SUPP_WPA_RSNE_MISMATCH_BETWEEN_BEACON_PROBE  
6809 WLAN_SUPP_WPA_NO_FILS_KEY_CONFIRM_ELEMENT  
6810 WLAN_SUPP_WPA_UNEXP_KEY_AUTH_LEN_EXPECTED  FILS: Unexpected Key-Auth length %d (expected %d)
6811 WLAN_SUPP_WPA_KEY_AUTH_MISMATCH  
6812 WLAN_SUPP_WPA_FAIL_GET_CHAN_INFO_VALIDATE_3  
6813 WLAN_SUPP_WPA_LN5130  
6814 WLAN_SUPP_WPA_FILS_FT_NO_RSNE_PMKR1NAME  
6815 WLAN_SUPP_WPA_NO_KEY_DELIVERY_ELEMENT  
6816 WLAN_SUPP_WPA_FAIL_PARSE_KDES  
6817 WLAN_SUPP_WPA_NO_GTK_KDE  
6818 WLAN_SUPP_WPA_LONG_GTK_KDE_LEN  FILS: Too long GTK in GTK KDE (len=%lu)
6819 WLAN_SUPP_WPA_SET_GTK_DRV  
6820 WLAN_SUPP_WPA_FAIL_SET_GTK  
6821 WLAN_SUPP_WPA_FAIL_SET_IGTK  
6822 WLAN_SUPP_WPA_TK_LEN_MISMATCH_2  FILS: TK length mismatch: %u != %lu
6823 WLAN_SUPP_WPA_FAIL_SET_PTK_DRV_ALG_4  
6824 WLAN_SUPP_WPA_AUTH_ASSOC_DONE_SUCCESSFULLY  
6825 WLAN_SUPP_WPA_NOT_PARSE_ASSOC_RSP_FRAME  
6826 WLAN_SUPP_WPA_USE_PMKSA_CACHING  
6827 WLAN_SUPP_WPA_NO_DIFFIE_HELLMAN_PARAM_ELEMENT  
6828 WLAN_SUPP_WPA_UNEXP_DIFFIE_HELLMAN_GRP_RSP  OWE: Unexpected Diffie-Hellman group in response: %u
6829 WLAN_SUPP_WPA_NO_ECDH_STATE_AVAIL_2  
6830 WLAN_SUPP_WPA_INVAL_PEER_DH_PUBLIC_KEY  
6831 WLAN_SUPP_WPA_FT_XXKEY_NOT_AVAIL_KEY_DERIVATION  
6832 WLAN_SUPP_WPA_FT_CAP_POLICY_0X  FT: Capability and Policy: 0x%02x
6833 WLAN_SUPP_WPA_FT_INVAL_GRP_CIPHER  FT: Invalid group cipher (%d)
6834 WLAN_SUPP_WPA_FT_INVAL_PTK_CIPHER  FT: Invalid pairwise cipher (%d)
6835 WLAN_SUPP_WPA_FT_INVAL_KEY_MGMT_TYPE  FT: Invalid key management type (%d)
6836 WLAN_SUPP_WPA_FT_FAIL_GET_CHAN_INFO_OCI  
6837 WLAN_SUPP_WPA_FT_FAIL_CALCULATE_MIC  
6838 WLAN_SUPP_WPA_FT_INSTALLING_PTK_DRV  
6839 WLAN_SUPP_WPA_FT_UNSUPP_PTK_CIPHER  FT: Unsupported pairwise cipher %d
6840 WLAN_SUPP_WPA_FT_FAIL_SET_PTK_DRV  
6841 WLAN_SUPP_WPA_FT_FAIL_GENERATE_NEW_SNONCE  
6842 WLAN_SUPP_WPA_FT_FAIL_ADD_MDIE_SHORT_BUF  FT: Failed to add MDIE: short buffer, length=%zu
6843 WLAN_SUPP_WPA_FT_NO_OVER_DS_PROGRESS_DROP  
6844 WLAN_SUPP_WPA_FT_NO_OVER_DS_PROGRESS_TARGET  
6845 WLAN_SUPP_WPA_FT_REJECT_FT_IES_NOT_EN  
6846 WLAN_SUPP_WPA_FT_FAIL_PARSE_IES  
6847 WLAN_SUPP_WPA_FT_INVAL_MDIE  
6848 WLAN_SUPP_WPA_FT_INVAL_FTIE  
6849 WLAN_SUPP_WPA_FT_INVAL_FTIE_2  
6850 WLAN_SUPP_WPA_FT_SNONCE_MISMATCH_FTIE  
6851 WLAN_SUPP_WPA_FT_NO_R0KH_ID_SUBELEM_FTIE  
6852 WLAN_SUPP_WPA_FT_R0KH_ID_FTIE_NOT_MATCH  
6853 WLAN_SUPP_WPA_FT_NO_R1KH_ID_SUBELEM_FTIE  
6854 WLAN_SUPP_WPA_FT_NO_MATCHING_PMKR0NAME_PMKID_RSNIE  
6855 WLAN_SUPP_WPA_FT_FAIL_SET_PTK_PRIOR_ASSOC  
6856 WLAN_SUPP_WPA_FT_NO_GTK_INCLUDED_FTIE  
6857 WLAN_SUPP_WPA_FT_INVAL_GTK_SUB_ELEM_LEN  FT: Invalid GTK sub-elem length %lu
6858 WLAN_SUPP_WPA_FT_AES_UNWRAP_FAIL_NOT_DECRYPT  
6859 WLAN_SUPP_WPA_FT_UNSUPP_GRP_CIPHER  WPA: Unsupported Group Cipher %d
6860 WLAN_SUPP_WPA_FT_SHORT_GTK_FTIE  
6861 WLAN_SUPP_WPA_FT_GTK_LEN_MISMATCH_RECV_NEGOTIATED  FT: GTK length mismatch: received %d negotiated %lu
6862 WLAN_SUPP_WPA_FT_FAIL_SET_GTK_DRV  
6863 WLAN_SUPP_WPA_FT_NO_IGTK_INCLUDED_FTIE  
6864 WLAN_SUPP_WPA_FT_INVAL_IGTK_SUB_ELEM_LEN  FT: Invalid IGTK sub-elem length %lu
6865 WLAN_SUPP_WPA_FT_INVAL_IGTK_SUB_ELEM_KEY  FT: Invalid IGTK sub-elem Key Length %d
6866 WLAN_SUPP_WPA_FT_AES_UNWRAP_FAIL_NOT_DECRYPT_2  
6867 WLAN_SUPP_WPA_FT_FAIL_SET_IGTK_DRV  
6868 WLAN_SUPP_WPA_FT_REJECT_FT_IES_NOT_EN_2  
6869 WLAN_SUPP_WPA_FT_REASSOCIATION_ALREADY_DONE_FT_PROTOCOL  
6870 WLAN_SUPP_WPA_FT_FAIL_PARSE_IES_2  
6871 WLAN_SUPP_WPA_FT_INVAL_MDIE_2  
6872 WLAN_SUPP_WPA_FT_INVAL_FTIE_3  
6873 WLAN_SUPP_WPA_FT_INVAL_FTIE_4  
6874 WLAN_SUPP_WPA_FT_SNONCE_MISMATCH_FTIE_2  
6875 WLAN_SUPP_WPA_FT_ANONCE_MISMATCH_FTIE  
6876 WLAN_SUPP_WPA_FT_NO_R0KH_ID_SUBELEM_FTIE_2  
6877 WLAN_SUPP_WPA_FT_R0KH_ID_FTIE_NOT_MATCH_2  
6878 WLAN_SUPP_WPA_FT_NO_R1KH_ID_SUBELEM_FTIE_2  
6879 WLAN_SUPP_WPA_FT_UNK_R1KH_ID_USED_REASSOCRESP  
6880 WLAN_SUPP_WPA_FT_NO_MATCHING_PMKR1NAME_PMKID_RSNIE  FT: No matching PMKR1Name (PMKID) in RSNIE (pmkid=%d)
6881 WLAN_SUPP_WPA_FT_UNEXP_IE_COUNT_MIC_CONTROL  FT: Unexpected IE count in MIC Control: received %u expected %u
6882 WLAN_SUPP_WPA_FT_FAIL_CALCULATE_MIC_2  
6883 WLAN_SUPP_WPA_FT_INVAL_MIC_FTIE  
6884 WLAN_SUPP_WPA_FT_FTE_INDICATED_AP_USES_RSNXE  
6885 WLAN_SUPP_WPA_FT_RSNXE_MISMATCH_BETWEEN_BEACON_PROBERESP  
6886 WLAN_SUPP_WPA_FT_FAIL_GET_CHAN_INFO_VALIDATE  
6887 WLAN_SUPP_WPA_FT_LN1089  
6888 WLAN_SUPP_WPA_FT_TRY_SET_PTK_AGAIN_NOW  
6889 WLAN_SUPP_WPA_FT_DONE_SUCCESSFULLY  
6890 WLAN_SUPP_WPA_FT_REQ_OVER_DS  
6891 WLAN_SUPP_WPA_FT_FAIL_GENERATE_NEW_SNONCE_2  
6892 WLAN_SUPP_WPA_IE_INVAL_GRP_CIPHER  Invalid group cipher (%d).
6893 WLAN_SUPP_WPA_IE_INVAL_PTK_CIPHER  Invalid pairwise cipher (%d).
6894 WLAN_SUPP_WPA_IE_INVAL_KEY_MGMT_TYPE  Invalid key management type (%d).
6895 WLAN_SUPP_WPA_IE_SHORT_IE_BUF_BYTES  RSN: Too short IE buffer (%lu bytes)
6896 WLAN_SUPP_WPA_IE_INVAL_GRP_CIPHER_2  Invalid group cipher (%d).
6897 WLAN_SUPP_WPA_IE_INVAL_PTK_CIPHER_2  Invalid pairwise cipher (%d).
6898 WLAN_SUPP_WPA_IE_INVAL_KEY_MGMT_TYPE_2  Invalid key management type (%d).
6899 WLAN_SUPP_WPA_IE_INVAL_GRP_CIPHER_3  Invalid group cipher (%d).
6900 WLAN_SUPP_WPA_IE_INVAL_PTK_CIPHER_3  Invalid pairwise cipher (%d).
6901 WLAN_SUPP_WPAS_AP_VHT_SEG0_INDEX_AP  VHT seg0 index %d for AP
6902 WLAN_SUPP_WPAS_AP_VHT_CENTER_CHAN_80_MHZ  VHT center channel %u for 80 or 80+80 MHz bandwidth
6903 WLAN_SUPP_WPAS_AP_VHT_CENTER_CHAN_160_MHZ  VHT center channel %u for 160 MHz bandwidth
6904 WLAN_SUPP_WPAS_AP_VHT_CENTER_CHAN_AUTO_SEL  VHT center channel %u for auto-selected 160 MHz bandwidth
6905 WLAN_SUPP_WPAS_AP_VHT_CENTER_CHAN_AUTO_SEL_2  VHT center channel %u for auto-selected 80 MHz bandwidth
6906 WLAN_SUPP_WPAS_AP_VHT_SEG0_INDEX_P2P_GO  VHT seg0 index %d for P2P GO
6907 WLAN_SUPP_WPAS_AP_NO_VHT_HIGHER_BANDWIDTH_SUPPORT  No VHT higher bandwidth support for the selected channel %d
6908 WLAN_SUPP_WPAS_AP_UNSUPP_AP_MODE_FREQ_MHZ  Unsupported AP mode frequency: %d MHz
6909 WLAN_SUPP_WPAS_AP_DETERMINING_HT_VHT_OPTIONS_BASED  Determining HT/VHT options based on driver capabilities (freq=%u chan=%u)
6910 WLAN_SUPP_WPAS_AP_HT_NOT_EN_NET_PROFILE  
6911 WLAN_SUPP_WPAS_AP_EN_HT_SUPPORT_P2P_GRP  
6912 WLAN_SUPP_WPAS_AP_HT_SECONDARY_CHAN_OFFSET_P2P  HT secondary channel offset %d for P2P group
6913 WLAN_SUPP_WPAS_AP_HT_SECONDARY_CHAN_OFFSET_AP  HT secondary channel offset %d for AP
6914 WLAN_SUPP_WPAS_AP_INVAL_PBSS_VALUE_AP_MODE  Invalid pbss value(%d) for AP mode
6915 WLAN_SUPP_WPAS_AP_USE_AUTOMATIC_CHAN_SEL  
6916 WLAN_SUPP_WPAS_AP_NO_SSID_CFG_AP_MODE  
6917 WLAN_SUPP_WPAS_AP_EN_INTERWORKING_ACCESS_NET_TYPE  P2P: Enable Interworking with access_network_type: %d
6918 WLAN_SUPP_WPAS_AP_VENUE_GRP_TYPE  P2P: Venue group: %d  Venue type: %d
6919 WLAN_SUPP_WPAS_AP_CTWINDOW_BIGGER_BEACON_INTERVAL_AVOID  CTWindow (%d) is bigger than beacon interval (%d) - avoid configuring it
6920 WLAN_SUPP_WPAS_AP_WPS_FAIL_MSG_CFG_ERR  msg=%d config_error=%d
6921 WLAN_SUPP_WPAS_AP_AP_IFACE_SETUP_DONE_STATE  
6922 WLAN_SUPP_WPAS_AP_NO_SSID_CFG_AP_MODE_2  
6923 WLAN_SUPP_WPAS_AP_SET_AP_SSID  
6924 WLAN_SUPP_WPAS_AP_FAIL_SELECT_PTK_CIPHER  
6925 WLAN_SUPP_WPAS_AP_FAIL_START_AP_FUNCTIONALITY  
6926 WLAN_SUPP_WPAS_AP_FAIL_CREATE_AP_CFG  
6927 WLAN_SUPP_WPAS_AP_FAIL_INIT_AP_IFACE  
6928 WLAN_SUPP_WPAS_AP_FAIL_START_AP_FUNCTIONALITY_2  
6929 WLAN_SUPP_WPAS_AP_CTRL_EVENT_DISCONN_BSSID_REASON  
6930 WLAN_SUPP_WPAS_AP_NO_WPS_OP_PROGRESS_TIME  
6931 WLAN_SUPP_WPAS_AP_AP_PIN_TIMED  
6932 WLAN_SUPP_WPAS_AP_ENABLING_AP_PIN_TOUT  WPS: Enabling AP PIN (timeout=%d)
6933 WLAN_SUPP_WPAS_AP_DISABLING_AP_PIN  
6934 WLAN_SUPP_WPAS_AP_AP_PIN_AUTH_FAIL_NUM  WPS: AP PIN authentication failure number %u
6935 WLAN_SUPP_WPAS_AP_DIS_AP_PIN  
6936 WLAN_SUPP_WPAS_AP_SET_MAC_ADDR_FILTER  
6937 WLAN_SUPP_WPAS_AP_CLEAR_MAC_ADDR_FILTER  
6938 WLAN_SUPP_WPAS_AP_NO_NFC_DH_KEY_KNOWN  
6939 WLAN_SUPP_WPAS_AP_DFS_RADAR_DETECTED_MHZ  DFS radar detected on %d MHz
6940 WLAN_SUPP_WPAS_AP_DFS_CAC_START_MHZ  DFS CAC started on %d MHz
6941 WLAN_SUPP_WPAS_AP_DFS_CAC_FINISHED_MHZ  DFS CAC finished on %d MHz
6942 WLAN_SUPP_WPAS_AP_DFS_CAC_ABORTED_MHZ  DFS CAC aborted on %d MHz
6943 WLAN_SUPP_WPAS_AP_DFS_NOP_FINISHED_MHZ  DFS NOP finished on %d MHz
6944 WLAN_SUPP_WPAS_BLACKLIST_BLACKLIST_FEATURE_DIS  
6945 WLAN_SUPP_WPAS_BLACKLIST_BSSID_BLACKLIST_COUNT_INCREMENTED  
6946 WLAN_SUPP_WPAS_BLACKLIST_ADDED_BSSID_INTO_BLACKLIST  
6947 WLAN_SUPP_WPAS_BLACKLIST_REMOVED_BSSID_BLACKLIST  
6948 WLAN_SUPP_WPAS_BLACKLIST_REMOVED_BSSID_BLACKLIST_CLEAR  
6949 WLAN_SUPP_WPAS_BSS_UPDATE_BSS_POINTER_PEND_CONNECT  
6950 WLAN_SUPP_WPAS_BSS_REMOVE_ID_BSSID_SSID_DUE  
6951 WLAN_SUPP_WPAS_BSS_INCREASING_MAX_BSS_COUNT_BECAUSE  Increasing the MAX BSS count to %d because all BSSes are in use. We should normally not get here!
6952 WLAN_SUPP_WPAS_BSS_ADD_NEW_ID_BSSID_SSID  
6953 WLAN_SUPP_WPAS_BSS_BSS_CANNOT_COMPARE_IES  
6954 WLAN_SUPP_WPAS_BSS_MULTIPLE_ENTRIES_SCAN_RESULTS_SELECT  
6955 WLAN_SUPP_WPAS_BSS_PREVIOUS_LAST_UPDATE_FREQ_ASSOC  
6956 WLAN_SUPP_WPAS_BSS_NEW_LAST_UPDATE_FREQ_ASSOC  
6957 WLAN_SUPP_WPAS_BSS_IGNORE_BSS_ENTRY_PREVIOUS_UPDATE  
6958 WLAN_SUPP_WPAS_BSS_ACCEPT_BSS_ENTRY_LOOKS_MORE  
6959 WLAN_SUPP_WPAS_BSS_CHANGED_FREQ  
6960 WLAN_SUPP_WPAS_BSS_NOT_UPDATE_SCAN_IES_REMOVE  
6961 WLAN_SUPP_WPAS_BSS_START_SCAN_RESULT_UPDATE  BSS: Start scan result update %u
6962 WLAN_SUPP_WPAS_BSS_IGNORE_DRV_BSS_TABLE_ENTRY  BSS: Ignore driver BSS table entry that is %u.%06u seconds older than our scan trigger
6963 WLAN_SUPP_WPAS_BSS_NO_SSID_IE_INCLUDED  
6964 WLAN_SUPP_WPAS_BSS_LONG_SSID_IE_INCLUDED  
6965 WLAN_SUPP_WPAS_BSS_NO_P2P_IE_SKIPPING_BSS  
6966 WLAN_SUPP_WPAS_BSS_LAST_SCAN_RES_USED  BSS: last_scan_res_used=%u/%u
6967 WLAN_SUPP_WPAS_CONFIG_UNSET_CFG_STRING  
6968 WLAN_SUPP_WPAS_CONFIG_LINE_FAIL_PARSE_KEY_DATA  
6969 WLAN_SUPP_WPAS_CONFIG_LINE_SHORT_LEN_MIN  
6970 WLAN_SUPP_WPAS_CONFIG_LINE_LONG_LEN_MAX  
6971 WLAN_SUPP_WPAS_CONFIG_0X  
6972 WLAN_SUPP_WPAS_CONFIG_LINE_SMALL_VALUE_MIN  
6973 WLAN_SUPP_WPAS_CONFIG_LINE_LARGE_VALUE_MAX  
6974 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_ADDR  
6975 WLAN_SUPP_WPAS_CONFIG_LINE_IGNORE_LIKELY_TRUNCATED_ADDR  
6976 WLAN_SUPP_WPAS_CONFIG_ADDR_MASK  
6977 WLAN_SUPP_WPAS_CONFIG_BSSID_ANY  
6978 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_BSSID  
6979 WLAN_SUPP_WPAS_CONFIG_EXTERNAL_PASSWORD  
6980 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PASSPHRASE_LEN_EXPECTED  
6981 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PASSPHRASE_CHARACTER  Line %d: Invalid passphrase character
6982 WLAN_SUPP_WPAS_CONFIG_LINE_ASCII_PASSPHRASE_NOT_SUPPD  Line %d: ASCII passphrase not supported.
6983 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PSK  
6984 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PROTO  
6985 WLAN_SUPP_WPAS_CONFIG_LINE_NO_PROTO_VALUES_CFG  Line %d: no proto values configured.
6986 WLAN_SUPP_WPAS_CONFIG_PROTO_0X  proto: 0x%x
6987 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_KEY_MGMT  
6988 WLAN_SUPP_WPAS_CONFIG_LINE_NO_KEY_MGMT_VALUES  Line %d: no key_mgmt values configured.
6989 WLAN_SUPP_WPAS_CONFIG_KEY_MGMT_0X  key_mgmt: 0x%x
6990 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_CIPHER  
6991 WLAN_SUPP_WPAS_CONFIG_LINE_NO_CIPHER_VALUES_CFG  Line %d: no cipher values configured.
6992 WLAN_SUPP_WPAS_CONFIG_LINE_NOT_ALLOWED_PTK_CIPHER  Line %d: not allowed pairwise cipher (0x%x).
6993 WLAN_SUPP_WPAS_CONFIG_PTK_0X  pairwise: 0x%x
6994 WLAN_SUPP_WPAS_CONFIG_LINE_NOT_ALLOWED_GRP_CIPHER  Line %d: not allowed group cipher (0x%x).
6995 WLAN_SUPP_WPAS_CONFIG_GRP_0X  group: 0x%x
6996 WLAN_SUPP_WPAS_CONFIG_LINE_NOT_ALLOWED_GRP_MGMT  Line %d: not allowed group management cipher (0x%x).
6997 WLAN_SUPP_WPAS_CONFIG_GRP_MGMT_0X  group_mgmt: 0x%x
6998 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_AUTH_ALG  
6999 WLAN_SUPP_WPAS_CONFIG_LINE_NO_AUTH_ALG_VALUES  Line %d: no auth_alg values configured.
7000 WLAN_SUPP_WPAS_CONFIG_AUTH_ALG_0X  auth_alg: 0x%x
7001 WLAN_SUPP_WPAS_CONFIG_LINE_UNK_EAP_METHOD  
7002 WLAN_SUPP_WPAS_CONFIG_YOU_NEED_ADD_SUPPORT_EAP  
7003 WLAN_SUPP_WPAS_CONFIG_UNSET_CFG_STRING_PASSWORD  
7004 WLAN_SUPP_WPAS_CONFIG_LINE_FAIL_PARSE_PASSWORD  Line %d: failed to parse password.
7005 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PASSWORD_HASH_LEN  Line %d: Invalid password hash length (expected 32 hex digits)
7006 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PASSWORD_HASH  Line %d: Invalid password hash
7007 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_WEP_KEY  
7008 WLAN_SUPP_WPAS_CONFIG_LINE_LONG_WEP_KEY  
7009 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_WEP_KEY_LEN  Line %d: Invalid WEP key length %u - this network block will be ignored
7010 WLAN_SUPP_WPAS_CONFIG_GO_P2P_DEVICE_ADDR_ANY  
7011 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_GO_P2P_DEVICE  
7012 WLAN_SUPP_WPAS_CONFIG_GO_P2P_DEVICE_ADDR  
7013 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PSK_LIST_ADDR  
7014 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PSK_LIST  
7015 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_PSK_LIST_2  
7016 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_MESH_BASIC_RATES  
7017 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_MKA_CAK  
7018 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_MKA_CKN  
7019 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_MKA_CKN_2  
7020 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_OCV_VALUE  
7021 WLAN_SUPP_WPAS_CONFIG_OBSOLETE_PEERKEY_PARAM_IGNORED  
7022 WLAN_SUPP_WPAS_CONFIG_LINE_FAIL_PARSE  
7023 WLAN_SUPP_WPAS_CONFIG_LINE_UNK_NET_FIELD  
7024 WLAN_SUPP_WPAS_CONFIG_FOUND_NEWLINE_VALUE_NOT_RETURNING  
7025 WLAN_SUPP_WPAS_CONFIG_NOT_ALLOW_KEY_DATA_FIELD  
7026 WLAN_SUPP_WPAS_CONFIG_LINE_UNK_EAP_TYPE_CREDENTIAL  
7027 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_FIELD_STRING_VALUE  
7028 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_ROAMING_CONSORTIUM_LEN  Line %d: invalid roaming_consortium length %d (3..15 expected)
7029 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_REQUIRED_ROAMING_CONSORTIUM  Line %d: invalid required_roaming_consortium length %d (3..15 expected)
7030 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_ROAMING_CONSORTIUMS  Line %d: invalid roaming_consortiums
7031 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_EXCLUDED_SSID_LEN  Line %d: invalid excluded_ssid length %d
7032 WLAN_SUPP_WPAS_CONFIG_LINE_UNK_CRED_FIELD  
7033 WLAN_SUPP_WPAS_CONFIG_PRIORITY_GRP  Priority group %d
7034 WLAN_SUPP_WPAS_CONFIG_ID_SSID  
7035 WLAN_SUPP_WPAS_CONFIG_INVAL_COUNTRY_SET  
7036 WLAN_SUPP_WPAS_CONFIG_COUNTRY  country='%c%c'
7037 WLAN_SUPP_WPAS_CONFIG_LOAD_DYNAMIC_EAP  
7038 WLAN_SUPP_WPAS_CONFIG_EAP_TYPE_ALREADY_LOADED_NOT  
7039 WLAN_SUPP_WPAS_CONFIG_LINE_FAIL_LOAD_DYNAMIC_EAP  
7040 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_UUID  Line %d: invalid UUID
7041 WLAN_SUPP_WPAS_CONFIG_UUID  
7042 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_OS_VER  Line %d: invalid os_version
7043 WLAN_SUPP_WPAS_CONFIG_OS_VER  os_version=%08x
7044 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_WPS_VENDOR_EXT  Line %d: invalid wps_vendor_ext_m1
7045 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_WPS_VENDOR_EXT_2  Line %d: invalid wps_vendor_ext_m1
7046 WLAN_SUPP_WPAS_CONFIG_NOT_ALLOC_MEM_WPS_VENDOR  
7047 WLAN_SUPP_WPAS_CONFIG_LINE_MANY_SEC_DEVICE_TYPE  Line %d: too many sec_device_type items
7048 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_P2P_PREF_CHAN  Line %d: Invalid p2p_pref_chan list
7049 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_P2P_NO_GO  Line %d: Invalid p2p_no_go_freq
7050 WLAN_SUPP_WPAS_CONFIG_P2P_NO_GO_FREQ_ITEMS  P2P: p2p_no_go_freq with %u items
7051 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_P2P_DEVICE_PERSISTENT  
7052 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_HESSID  
7053 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_SAE_GROUPS  
7054 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_AP_VENDOR_ELEMENTS  Line %d: invalid ap_vendor_elements
7055 WLAN_SUPP_WPAS_CONFIG_LINE_INVAL_AP_VENDOR_ELEMENTS_2  Line %d: invalid ap_vendor_elements
7056 WLAN_SUPP_WPAS_CONFIG_CANNOT_ALLOC_MEM_AP_VENDOR  
7057 WLAN_SUPP_WPAS_CONFIG_NO_CTRL_IFACE_NULL  
7058 WLAN_SUPP_WPAS_CONFIG_LINE_UNK_GLOBAL_FIELD  
7059 WLAN_SUPP_WPAS_EVENTS_FAIL_READ_SSID_DRV  
7060 WLAN_SUPP_WPAS_EVENTS_DRV_INITIATED_BSS_SEL_CHANGED  
7061 WLAN_SUPP_WPAS_EVENTS_SELECT_NET_BASED_ASSOC_INFO  
7062 WLAN_SUPP_WPAS_EVENTS_NO_NET_CFG_FOUND_CURRENT  
7063 WLAN_SUPP_WPAS_EVENTS_SEL_NET_DIS  
7064 WLAN_SUPP_WPAS_EVENTS_SEL_BSS_DISALLOWED  
7065 WLAN_SUPP_WPAS_EVENTS_SEL_NET_TEMPORARILY_DIS_SECOND  Selected network is temporarily disabled for %d second(s)
7066 WLAN_SUPP_WPAS_EVENTS_NET_CFG_FOUND_CURRENT_AP  
7067 WLAN_SUPP_WPAS_EVENTS_NOT_SET_WPA_SUITES  
7068 WLAN_SUPP_WPAS_EVENTS_RECV_VALIDATE_MIC_REQ  
7069 WLAN_SUPP_WPAS_EVENTS_KEY_ID_N  Key Id : %d\n
7070 WLAN_SUPP_WPAS_EVENTS_RE_KEY_NUM_N  Re Key Number: %d\n
7071 WLAN_SUPP_WPAS_EVENTS_MIC_VALIDATED_SUCCESSFULLY_DERIVED_KEY  
7072 WLAN_SUPP_WPAS_EVENTS_TKIP_COUNTERMEASURES_STOP  
7073 WLAN_SUPP_WPAS_EVENTS_PMKID_ASSOC_IE_FOUND_PMKSA  
7074 WLAN_SUPP_WPAS_EVENTS_NO_DATA_PMKID_CANDIDATE_EVENT  
7075 WLAN_SUPP_WPAS_EVENTS_PMKID_CANDIDATE_EVENT_BSSID_INDEX  
7076 WLAN_SUPP_WPAS_EVENTS_SEL_NET_CFG_USE_SIM  
7077 WLAN_SUPP_WPAS_EVENTS_SEL_NET_CFG_USE_SIM_2  Selected network is configured to use SIM (sim=%d aka=%d) - initialize PCSC
7078 WLAN_SUPP_WPAS_EVENTS_FAIL_INIT_SIM_PCSC_LITE  
7079 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_PARSE_FAIL  
7080 WLAN_SUPP_WPAS_EVENTS_SEL_BASED_TSN_RSN_IE  
7081 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_PROTO_MISMATCH  
7082 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_PTK_CIPHER  
7083 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_GTK_CIPHER  
7084 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_GRP_MGMT  
7085 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_KEY_MGMT  
7086 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_NO_MGMT  
7087 WLAN_SUPP_WPAS_EVENTS_SKIP_RSN_IE_NO_MGMT_2  
7088 WLAN_SUPP_WPAS_EVENTS_SEL_BASED_RSN_IE  
7089 WLAN_SUPP_WPAS_EVENTS_SKIP_MFP_REQUIRED_NET_NOT  
7090 WLAN_SUPP_WPAS_EVENTS_SKIP_WPA_IE_PARSE_FAIL  
